PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 01:21:11.393465;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;PASS;Role assignment ad2213eb-9367-4c92-760d-fce6bc5c8dd8 in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/ad2213eb-9367-4c92-760d-fce6bc5c8dd8;iam_role_user_access_admin_restricted;False;ad2213eb-9367-4c92-760d-fce6bc5c8dd8;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 01:21:11.393465;ksi-iam-07;Securely manage the lifecycle and privileges of all accounts, roles, and groups;Identity and Access Management;;;azure;;PASS;Role assignment ad2213eb-9367-4c92-760d-fce6bc5c8dd8 in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/ad2213eb-9367-4c92-760d-fce6bc5c8dd8;iam_role_user_access_admin_restricted;False;ad2213eb-9367-4c92-760d-fce6bc5c8dd8;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 01:21:11.393465;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;PASS;Role assignment abbad544-0e37-4453-b44b-87cdbbbf3bef in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/abbad544-0e37-4453-b44b-87cdbbbf3bef;iam_role_user_access_admin_restricted;False;abbad544-0e37-4453-b44b-87cdbbbf3bef;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 01:21:11.393465;ksi-iam-07;Securely manage the lifecycle and privileges of all accounts, roles, and groups;Identity and Access Management;;;azure;;PASS;Role assignment abbad544-0e37-4453-b44b-87cdbbbf3bef in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/abbad544-0e37-4453-b44b-87cdbbbf3bef;iam_role_user_access_admin_restricted;False;abbad544-0e37-4453-b44b-87cdbbbf3bef;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 01:21:11.393465;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;PASS;Role assignment bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;iam_role_user_access_admin_restricted;False;bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 01:21:11.393465;ksi-iam-07;Securely manage the lifecycle and privileges of all accounts, roles, and groups;Identity and Access Management;;;azure;;PASS;Role assignment bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;iam_role_user_access_admin_restricted;False;bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 01:21:11.393465;ksi-cna;A secure cloud service offering will use cloud native architecture and design principles to enforce and enhance the Confidentiality, Integrity and Availability of the system;Cloud Native Architecture;;;azure;;FAIL;Bastion Host from subscription Azure for Students does not exist;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77;network_bastion_host_exists;False;Azure for Students;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 01:21:11.393465;ksi-cna;A secure cloud service offering will use cloud native architecture and design principles to enforce and enhance the Confidentiality, Integrity and Availability of the system;Cloud Native Architecture;;;azure;;FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure for Students': australiacentral, japaneast, eastus2, francesouth, belgiumcentral, switzerlandwest, switzerlandnorth, uksouth, westus2, westus3, westeurope, brazilsouth, koreasouth, southafricanorth, northeurope, koreacentral, chilecentral, eastus, israelcentral, southcentralus, uaenorth, mexicocentral, qatarcentral, southindia, westindia, polandcentral, canadacentral, northcentralus, centralindia, japanwest, germanynorth, jioindiacentral, norwaywest, southeastasia, malaysiawest, austriaeast, indonesiacentral, francecentral, denmarkeast, westus, swedencentral, centralus, australiasoutheast, canadaeast, australiacentral2, newzealandnorth, germanywestcentral, jioindiawest, westcentralus, ukwest, brazilsoutheast, southafricawest, spaincentral, eastasia, australiaeast, italynorth, uaecentral.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77;network_watcher_enabled;False;Azure for Students;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 01:21:11.393465;ksi-mla;A secure cloud service offering will monitor, log, and audit all important events, activity, and changes;Monitoring, Logging, and Auditing;;;azure;;FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure for Students': australiacentral, japaneast, eastus2, francesouth, belgiumcentral, switzerlandwest, switzerlandnorth, uksouth, westus2, westus3, westeurope, brazilsouth, koreasouth, southafricanorth, northeurope, koreacentral, chilecentral, eastus, israelcentral, southcentralus, uaenorth, mexicocentral, qatarcentral, southindia, westindia, polandcentral, canadacentral, northcentralus, centralindia, japanwest, germanynorth, jioindiacentral, norwaywest, southeastasia, malaysiawest, austriaeast, indonesiacentral, francecentral, denmarkeast, westus, swedencentral, centralus, australiasoutheast, canadaeast, australiacentral2, newzealandnorth, germanywestcentral, jioindiawest, westcentralus, ukwest, brazilsoutheast, southafricawest, spaincentral, eastasia, australiaeast, italynorth, uaecentral.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77;network_watcher_enabled;False;Azure for Students;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 01:21:11.393465;ksi-mla-07;Maintain a list of information resources and event types that will be monitored, logged, and audited;Monitoring, Logging, and Auditing;;;azure;;FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure for Students': australiacentral, japaneast, eastus2, francesouth, belgiumcentral, switzerlandwest, switzerlandnorth, uksouth, westus2, westus3, westeurope, brazilsouth, koreasouth, southafricanorth, northeurope, koreacentral, chilecentral, eastus, israelcentral, southcentralus, uaenorth, mexicocentral, qatarcentral, southindia, westindia, polandcentral, canadacentral, northcentralus, centralindia, japanwest, germanynorth, jioindiacentral, norwaywest, southeastasia, malaysiawest, austriaeast, indonesiacentral, francecentral, denmarkeast, westus, swedencentral, centralus, australiasoutheast, canadaeast, australiacentral2, newzealandnorth, germanywestcentral, jioindiawest, westcentralus, ukwest, brazilsoutheast, southafricawest, spaincentral, eastasia, australiaeast, italynorth, uaecentral.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77;network_watcher_enabled;False;Azure for Students;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;ksi-rpl;A secure cloud service offering will define, maintain, and test incident response plan(s) and recovery capabilities to ensure minimal service disruption and data loss;Recovery Planning;;;azure;;FAIL;Storage account sttfstateghassen01 from subscription Azure for Students does not have Geo-redundant storage enabled, it has Standard_LRS instead.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01;storage_geo_redundant_enabled;False;sttfstateghassen01;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;ksi-rpl;A secure cloud service offering will define, maintain, and test incident response plan(s) and recovery capabilities to ensure minimal service disruption and data loss;Recovery Planning;;;azure;;FAIL;Storage account sttfstateghassen01 from subscription Azure for Students has infrastructure encryption disabled.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01;storage_infrastructure_encryption_is_enabled;False;sttfstateghassen01;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;8eef52e8-b918-4aec-8a36-fb2218e65f77;norwayeast;2026-04-28 01:21:11.393465;ksi-svc;A secure cloud service offering will follow FedRAMP encryption policies, continuously verify information resource integrity, and restrict access to third-party information resources;Service Configuration;;;azure;;FAIL;Storage account sttfstateghassen01 from subscription Azure for Students has infrastructure encryption disabled.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/sttfstateghassen01;storage_infrastructure_encryption_is_enabled;False;sttfstateghassen01;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
