AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION;ADDITIONAL_URLS;ACCOUNT_OU_UID;ACCOUNT_OU_NAME
User: Unknown user id (Missing AAD permissions);2026-04-28 11:13:20.020918;8eef52e8-b918-4aec-8a36-fb2218e65f77;Azure for Students;;dbd6664d-4eb9-46eb-99d8-5c43ba153c61;Unknown tenant domain (missing AAD permissions);;prowler-azure-appinsights_ensure_is_configured-8eef52e8-b918-4aec-8a36-fb2218e65f77-global-Azure for Students;azure;appinsights_ensure_is_configured;Subscription has at least one Application Insights resource configured;;FAIL;There are no AppInsight configured in subscription Azure for Students.;False;appinsights;;low;microsoft.insights/components;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77;Azure for Students;;;AzureCloud;global;"**Azure subscription** contains at least one **Application Insights** resource collecting application telemetry (metrics, traces, logs) for monitored workloads.

The check determines whether telemetry collection exists at the subscription level, indicating that application monitoring is configured.";"If **Application Insights** is missing, applications run with reduced **observability**, limiting detection of anomalies and attacks.

This undermines **integrity** and accountability (fewer traces), degrades **availability** by slowing troubleshooting, and increases exposure to undetected data exfiltration or injection at the app layer.";;Deploy **Application Insights** for all critical workloads and centralize data in a **Log Analytics workspace**. Configure actionable alerts and dashboards, enforce **least privilege** on telemetry, and set retention/export policies. Use private connectivity and appropriate sampling, and integrate with SIEM for **defense in depth**.;https://hub.prowler.com/check/appinsights_ensure_is_configured;"```bicep
// Create a minimal Application Insights resource
resource appInsights 'Microsoft.Insights/components@2020-02-02' = {
  name: '<example_resource_name>'
  location: '<location>'
  properties: {
    Application_Type: 'web' // Critical: creates the App Insights component required to pass the check
  }
}
```";"```hcl
# Critical: This resource creates an Application Insights component to satisfy the check
resource ""azurerm_application_insights"" ""main"" {
  name                = ""<example_resource_name>""
  location            = ""<location>""
  resource_group_name = ""<example_resource_name>""
  application_type    = ""web"" # Critical: ensures creation of the component
}
```";az monitor app-insights component create --app <APP_NAME> --resource-group <RESOURCE_GROUP> --location <LOCATION> --application-type web --subscription <SUBSCRIPTION_ID>;"1. In the Azure portal, go to Azure Monitor > Application Insights
2. Click Create
3. Select a Subscription and Resource group
4. Enter a Name and choose a Region
5. Click Review + create, then Create
6. Verify the resource appears under Application Insights in the selected subscription";CIS-2.1: 5.3.1 | CIS-4.0: 7.1.3.1 | HIPAA: 164_308_a_1_ii_d, 164_312_b | RBI-Cyber-Security-Framework: annex_i_1_1 | NIS2: 3.2.3.h, 5.1.2.a | ENS-RD2022: mp.s.4.r1.az.nt.2 | FedRAMP-20x-KSI-Low-25.05C: ksi-mla | ProwlerThreatScore-1.0: 3.3.13 | CSA-CCM-4.0: LOG-07, LOG-08 | PCI-4.0: 10.2.1.1.3, 10.2.1.2.3, 10.2.1.3.3, 10.2.1.4.3, 10.2.1.5.3, 10.2.1.6.3, 10.2.1.7.3, 10.2.1.3, 10.2.2.3, 10.4.1.1.1, 10.4.1.1, 10.4.2.1, 10.6.3.3, 10.7.1.1, 10.7.2.1, 5.3.4.3, A1.2.1.3, A3.3.1.1, A3.5.1.1 | CIS-3.0: 6.3.1 | CIS-5.0: 6.1.3.1 | CIS-2.0: 5.3.1;logging;;;Because Application Insights relies on a Log Analytics Workspace, an organization will incur additional expenses when using this service.;5.24.4;https://learn.microsoft.com/en-us/azure/azure-monitor/app/app-insights-overview | https://www.tenable.com/audits/items/CIS_Microsoft_Azure_Foundations_v2.0.0_L2.audit:8a7a608d180042689ad9d3f16aa359f1;;
User: Unknown user id (Missing AAD permissions);2026-04-28 11:13:20.020918;8eef52e8-b918-4aec-8a36-fb2218e65f77;Azure for Students;;dbd6664d-4eb9-46eb-99d8-5c43ba153c61;Unknown tenant domain (missing AAD permissions);;prowler-azure-defender_auto_provisioning_log_analytics_agent_vms_on-8eef52e8-b918-4aec-8a36-fb2218e65f77-global-default;azure;defender_auto_provisioning_log_analytics_agent_vms_on;Defender auto-provisioning of Log Analytics agent for Azure VMs is enabled;;FAIL;Defender Auto Provisioning Log Analytics Agents from subscription Azure for Students is set to OFF.;False;defender;;high;microsoft.resources/subscriptions;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Security/autoProvisioningSettings/default;default;;;AzureCloud;global;**Microsoft Defender for Cloud** auto-provisioning of the **Log Analytics agent** to Azure VMs is configured to `On` at the subscription level;"Without automatic agent deployment, some VMs lack security telemetry, creating **blind spots** for vulnerabilities, missing patches, and threats.

Attackers can persist or move laterally unnoticed, undermining **confidentiality** and **integrity**, while delayed detection hampers effective response.";;"Set **Defender for Cloud auto-provisioning** to `On` so all VMs receive the monitoring agent consistently.

Apply **defense in depth** by enforcing coverage for new and existing machines, standardizing workspaces, and auditing enrollment. Use **least privilege** for data access and integrate with endpoint protection and vulnerability assessment.";https://hub.prowler.com/check/defender_auto_provisioning_log_analytics_agent_vms_on;"```bicep
// Enable Defender auto-provisioning of Log Analytics agent at subscription scope
targetScope = 'subscription'

resource autoProv 'Microsoft.Security/autoProvisioningSettings@2017-08-01-preview' = {
  name: 'default'
  properties: {
    autoProvision: 'On' // Critical: turns auto-provisioning ON for the subscription
  }
}
```";"```hcl
# Enable Defender auto-provisioning of Log Analytics agent
resource ""azurerm_security_center_auto_provisioning"" ""<example_resource_name>"" {
  auto_provision = ""On"" # Critical: turns auto-provisioning ON
}
```";az security auto-provisioning-setting update --name default --auto-provision On;"1. In the Azure portal, open Microsoft Defender for Cloud
2. Select Environment settings, then choose your subscription
3. Open Auto provisioning
4. Set Auto-provisioning of Log Analytics agent to On
5. Click Save";ISO27001-2022: A.8.15 | CIS-2.1: 2.1.14 | C5-2025: AM-01.01AC, OPS-04.01B, OPS-11.02AC, OPS-15.01B, OPS-15.02B, OPS-15.03B, OPS-15.01AC, OPS-23.01B, OPS-26.05B, DEV-08.02B, SIM-03.01B, SIM-03.06B, SIM-03.07B, PSS-04.01B | NIS2: 2.1.2.h, 3.1.2.d, 3.2.3.c, 3.2.3.e, 3.2.3.g, 3.6.2, 6.9.2, 11.2.2.f | MITRE-ATTACK: T1190 | ENS-RD2022: op.mon.3.r2.az.de.1, mp.s.4.r1.az.nt.5 | SOC2: cc_3_2, cc_4_2, cc_6_8, cc_7_1, cc_7_2, cc_7_3, cc_a_1_1, pi_1_3 | FedRAMP-20x-KSI-Low-25.05C: ksi-mla | CSA-CCM-4.0: TVM-02 | CIS-3.0: 3.1.1.1 | CIS-2.0: 2.1.15;logging;;;;5.24.4;https://learn.microsoft.com/en-us/azure/defender-for-cloud/data-security | https://www.trendmicro.com/cloudoneconformity-staging/knowledge-base/azure/SecurityCenter/automatic-provisioning-of-monitoring-agent.html | https://learn.microsoft.com/en-us/azure/defender-for-cloud/monitoring-components;;
User: Unknown user id (Missing AAD permissions);2026-04-28 11:13:20.020918;8eef52e8-b918-4aec-8a36-fb2218e65f77;Azure for Students;;dbd6664d-4eb9-46eb-99d8-5c43ba153c61;Unknown tenant domain (missing AAD permissions);;prowler-azure-defender_container_images_scan_enabled-8eef52e8-b918-4aec-8a36-fb2218e65f77-global-Containers;azure;defender_container_images_scan_enabled;Subscription has container image vulnerability scanning enabled;;FAIL;Container image scan is disabled in subscription Azure for Students.;False;defender;;high;microsoft.security/pricings;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Security/pricings/Containers;Containers;;;AzureCloud;global;**Azure subscriptions** have **container image vulnerability assessment** enabled for **Azure Container Registry** via Microsoft Defender for Cloud (`ContainerRegistriesVulnerabilityAssessments`). Images in registries are evaluated for known package vulnerabilities in their packages and dependencies.;Without registry scanning, **known CVEs** in images can reach runtime, enabling **RCE**, privilege escalation, and lateral movement. This undermines data confidentiality and integrity and can reduce availability through cryptomining or service disruption.;;"Enable **Defender for Cloud** image assessment for registries and adopt **shift-left scanning**.
- Block deployment of images with high-severity findings
- Rebuild from patched base images regularly
- Enforce **least privilege** on registry access
- Use image signing and admission controls";https://hub.prowler.com/check/defender_container_images_scan_enabled;"```bicep
// Enable Defender for Containers image vulnerability scanning at subscription scope
targetScope = 'subscription'

resource containersPricing 'Microsoft.Security/pricings@2023-01-01' = {
  name: 'Containers'
  properties: {
    pricingTier: 'Standard'
    extensions: [
      {
        name: 'ContainerRegistriesVulnerabilityAssessments' // CRITICAL: enables ACR image vulnerability scanning
        isEnabled: true                                   // CRITICAL: turns the extension ON
      }
    ]
  }
}
```";"```hcl
# Enable Defender for Containers with container registry vulnerability scanning
resource ""azurerm_security_center_subscription_pricing"" ""<example_resource_name>"" {
  tier          = ""Standard""
  resource_type = ""Containers""
  
  extension {
    name = ""ContainerRegistriesVulnerabilityAssessments""  # CRITICAL: enables ACR image vulnerability scanning
  }
}
```";"az rest --method put --url https://management.azure.com/subscriptions/<SUBSCRIPTION_ID>/providers/Microsoft.Security/pricings/Containers?api-version=2023-01-01 --body '{""properties"":{""pricingTier"":""Standard"",""extensions"":[{""name"":""ContainerRegistriesVulnerabilityAssessments"",""isEnabled"":true}]}}'";"1. In Azure Portal, open Microsoft Defender for Cloud
2. Go to Environment settings and select your subscription
3. Open Settings (or Defender plans)
4. Find Containers and set Plan to On/Standard
5. Enable Container registries vulnerability assessments
6. Click Save";ISO27001-2022: A.5.19, A.5.21, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | HIPAA: 164_308_a_5_ii_b | C5-2025: OPS-04.01B, OPS-05.01B, OPS-26.03B, OPS-32.01B, PSS-11.01B | RBI-Cyber-Security-Framework: annex_i_6 | NIS2: 2.2.1, 3.1.2.d, 3.6.2, 5.1.4.f, 6.9.2 | MITRE-ATTACK: T1190, T1525 | SOC2: cc_3_2, cc_4_2, cc_6_8, cc_7_1 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr, ksi-tpr | CSA-CCM-4.0: AIS-05, AIS-07, TVM-04, TVM-05, TVM-07 | PCI-4.0: 11.3.1.2.1, 11.3.1.3.3, 11.3.1.3 | SecNumCloud-3.2: 12.4, 12.11, 14.6 | CCC-v2025.10: CCC.CntrReg.CN01.AR01;vulnerabilities | container-security;;;When using an Azure container registry, you might occasionally encounter problems. For example, you might not be able to pull a container image because of an issue with Docker in your local environment. Or, a network issue might prevent you from connecting to the registry.;5.24.4;https://learn.microsoft.com/en-us/azure/container-registry/scan-images-defender | https://learn.microsoft.com/en-us/azure/container-registry/container-registry-check-health | https://learn.microsoft.com/en-us/troubleshoot/azure/azure-container-registry/image-vulnerability-assessment | https://www.trendmicro.com/cloudoneconformity/knowledge-base/azure/AKS/enable-image-vulnerability-scanning.html;;
User: Unknown user id (Missing AAD permissions);2026-04-28 11:13:20.020918;8eef52e8-b918-4aec-8a36-fb2218e65f77;Azure for Students;;dbd6664d-4eb9-46eb-99d8-5c43ba153c61;Unknown tenant domain (missing AAD permissions);;prowler-azure-defender_ensure_defender_for_app_services_is_on-8eef52e8-b918-4aec-8a36-fb2218e65f77-global-Defender plan App Services;azure;defender_ensure_defender_for_app_services_is_on;Defender for App Services is set to On (Standard pricing tier);;FAIL;Defender plan Defender for App Services from subscription Azure for Students is set to OFF (pricing tier not standard).;False;defender;;high;microsoft.security/pricings;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Security/pricings/AppServices;Defender plan App Services;;;AzureCloud;global;**Azure subscriptions** are evaluated for **Defender for App Service** coverage by inspecting the `AppServices` pricing configuration. The finding indicates whether the plan is set to `Standard`, which applies protection to App Service resources at the subscription scope.;"Without this coverage, malicious traffic and runtime anomalies may go unseen, enabling:
- Confidentiality loss via data exfiltration
- Integrity compromise through web shells or code tampering
- Availability impact from takeover and resource abuse";;Enable **Defender for App Service** at subscription scope with tier `Standard`. Integrate alerts with SOC tooling, tune rules to reduce noise, and review findings regularly. Apply **defense in depth** and **least privilege**, and automate responses to contain threats quickly.;https://hub.prowler.com/check/defender_ensure_defender_for_app_services_is_on;"```bicep
// Enable Defender for App Services at subscription scope
targetScope = 'subscription'

resource example_resource_name 'Microsoft.Security/pricings@2024-01-01' = {
  name: 'AppServices'
  properties: {
    pricingTier: 'Standard' // Critical: sets the plan to Standard (ON) for App Services
  }
}
```";"```hcl
# Enable Defender for App Services at subscription level
resource ""azurerm_security_center_subscription_pricing"" ""example_resource_name"" {
  tier          = ""Standard""   # Critical: sets the plan to Standard (ON)
  resource_type = ""AppServices"" # Applies the setting to App Services
}
```";az security pricing create -n AppServices --tier standard;"1. In the Azure portal, go to Microsoft Defender for Cloud
2. Select Environment settings > your subscription
3. On Defender plans, toggle App Service to On
4. Click Save";ISO27001-2022: A.5.19, A.5.21, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | CIS-2.1: 2.1.2 | CIS-4.0: 9.1.6.1 | HIPAA: 164_308_a_1_ii_a | C5-2025: OPS-04.01B | RBI-Cyber-Security-Framework: annex_i_6 | NIS2: 3.6.2, 6.9.2 | MITRE-ATTACK: T1190, T1059, T1204, T1552, T1486, T1499, T1496, T1087 | ENS-RD2022: mp.s.4.r1.az.nt.3 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | CSA-CCM-4.0: A&A-02, A&A-04, CCC-07, GRC-05, LOG-03, SEF-06 | SecNumCloud-3.2: 12.4 | CIS-3.0: 3.1.6.1 | CIS-5.0: 8.1.2.1, 8.1.6.1;vulnerabilities;;;;5.24.4;https://learn.microsoft.com/en-us/azure/defender-for-cloud/tutorial-enable-app-service-plan | https://www.trendmicro.com/cloudoneconformity/knowledge-base/azure/SecurityCenter/defender-app-service.html;;
User: Unknown user id (Missing AAD permissions);2026-04-28 11:13:20.020918;8eef52e8-b918-4aec-8a36-fb2218e65f77;Azure for Students;;dbd6664d-4eb9-46eb-99d8-5c43ba153c61;Unknown tenant domain (missing AAD permissions);;prowler-azure-defender_ensure_defender_for_arm_is_on-8eef52e8-b918-4aec-8a36-fb2218e65f77-global-Defender plan ARM;azure;defender_ensure_defender_for_arm_is_on;Defender for Azure Resource Manager is set to On (Standard pricing tier);;FAIL;Defender plan Defender for ARM from subscription Azure for Students is set to OFF (pricing tier not standard).;False;defender;;high;microsoft.security/pricings;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Security/pricings/Arm;Defender plan ARM;;;AzureCloud;global;**Microsoft Defender for Cloud** plan for **Azure Resource Manager** is configured at the `Standard` tier for the subscription;Without this protection, malicious or misconfigured ARM deployments can go unnoticed. Adversaries could create high-privilege roles, disable logging, or deploy exfiltration paths and crypto workloads, degrading **integrity**, **confidentiality**, and **availability** of Azure resources.;;Enable Microsoft Defender for **Azure Resource Manager** at the `Standard` tier across all subscriptions. Apply least privilege to deployment principals, enforce the plan via policy for new subscriptions, and route alerts to centralized monitoring to support defense-in-depth and rapid response.;https://hub.prowler.com/check/defender_ensure_defender_for_arm_is_on;"```bicep
// Enable Microsoft Defender for Azure Resource Manager at Standard tier
resource example_pricing 'Microsoft.Security/pricings@2023-01-01' = {
  name: 'Arm'
  properties: {
    pricingTier: 'Standard' // Critical: sets Defender for ARM plan to Standard (ON)
  }
}
```";"```hcl
# Enable Microsoft Defender for Azure Resource Manager at Standard tier
resource ""azurerm_security_center_subscription_pricing"" ""<example_resource_name>"" {
  tier          = ""Standard""   # Critical: enables Standard pricing (ON)
  resource_type = ""Arm""        # Critical: targets Defender for Azure Resource Manager
}
```";az security pricing create --name Arm --tier Standard;"1. In Azure Portal, go to Microsoft Defender for Cloud
2. Select Environment settings > your subscription
3. Open Defender plans
4. Set ""Defender for Azure Resource Manager"" to On/Standard
5. Click Save";ISO27001-2022: A.5.19, A.5.21, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | CIS-2.1: 2.1.11 | CIS-4.0: 9.1.9.1 | HIPAA: 164_308_a_1_ii_a | C5-2025: OPS-04.01B | RBI-Cyber-Security-Framework: annex_i_6 | NIS2: 3.6.2, 6.9.2 | MITRE-ATTACK: T1190, T1562, T1486, T1499, T1087, T1580, T1538, T1526, T1069 | ENS-RD2022: mp.s.4.r1.az.nt.3 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | CSA-CCM-4.0: GRC-05, IVS-09 | SecNumCloud-3.2: 12.4 | CIS-3.0: 3.1.9.1 | CIS-5.0: 8.1.9.1 | CIS-2.0: 2.1.12;identity-access;;;;5.24.4;https://techcommunity.microsoft.com/blog/coreinfrastructureandsecurityblog/switch-to-the-new-defender-for-resource-manager-pricing-plan/4001636 | https://www.trendmicro.com/cloudoneconformity/knowledge-base/azure/SecurityCenter/pricing-tier.html;;
User: Unknown user id (Missing AAD permissions);2026-04-28 11:13:20.020918;8eef52e8-b918-4aec-8a36-fb2218e65f77;Azure for Students;;dbd6664d-4eb9-46eb-99d8-5c43ba153c61;Unknown tenant domain (missing AAD permissions);;prowler-azure-defender_ensure_defender_for_azure_sql_databases_is_on-8eef52e8-b918-4aec-8a36-fb2218e65f77-global-SqlServers;azure;defender_ensure_defender_for_azure_sql_databases_is_on;Defender for Azure SQL databases is set to On (Standard pricing tier);;FAIL;Defender plan Defender for Azure SQL DB Servers from subscription Azure for Students is set to OFF (pricing tier not standard).;False;defender;;high;microsoft.security/pricings;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Security/pricings/SqlServers;SqlServers;;;AzureCloud;global;Microsoft Defender for Cloud plan for **Azure SQL Database Servers** is evaluated at subscription scope, expecting the `pricing_tier` set to `Standard` for `SqlServers`. Non-standard tiers indicate the plan isn't enabled.;Without **Defender for SQL**, attacks like **SQL injection**, brute-force logins, and anomalous queries may go **undetected**, enabling data exfiltration and tampering. Limited telemetry delays **incident response**, risking loss of confidentiality and integrity and aiding lateral movement.;;Enable the **Microsoft Defender** plan for Azure SQL databases with `pricing_tier: Standard` across applicable subscriptions. Integrate alerts with SIEM, enforce **least privilege** and **separation of duties**, and apply **defense in depth** (network controls, MFA) to prevent and promptly detect misuse.;https://hub.prowler.com/check/defender_ensure_defender_for_azure_sql_databases_is_on;"```bicep
// Enable Microsoft Defender for Azure SQL Databases at subscription scope
targetScope = 'subscription'

resource sqlPricing 'Microsoft.Security/pricings@2023-01-01' = {
  name: 'SqlServers'
  properties: {
    pricingTier: 'Standard' // CRITICAL: Sets Defender plan for Azure SQL DB to ON (Standard)
  }
}
```";"```hcl
# Enable Microsoft Defender for Azure SQL Databases
resource ""azurerm_security_center_subscription_pricing"" ""<example_resource_name>"" {
  resource_type = ""SqlServers""           # CRITICAL: Targets Azure SQL Databases plan
  tier          = ""Standard""             # CRITICAL: Enables Defender (Standard)
}
```";az security pricing create --name SqlServers --tier Standard;"1. In the Azure portal, go to Microsoft Defender for Cloud
2. Select Environment settings > your subscription
3. Open Defender plans
4. Turn ON the plan for Azure SQL Databases (set to Standard)
5. Click Save";ISO27001-2022: A.5.19, A.5.21, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | CIS-2.1: 2.1.3 | CIS-4.0: 9.1.7.3 | C5-2025: OPS-04.01B | RBI-Cyber-Security-Framework: annex_i_6 | NIS2: 3.6.2, 6.9.2 | MITRE-ATTACK: T1190, T1486, T1499 | ENS-RD2022: mp.s.4.r1.az.nt.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | CSA-CCM-4.0: A&A-02, A&A-04, CCC-07, GRC-05, LOG-03, SEF-06 | SecNumCloud-3.2: 12.4 | CIS-3.0: 3.1.7.3 | CIS-5.0: 8.1.7.3 | CIS-2.0: 2.1.4;vulnerabilities;;;;5.24.4;https://www.trendmicro.com/cloudoneconformity/knowledge-base/azure/SecurityCenter/defender-azure-sql.html | https://learn.microsoft.com/en-us/azure/azure-sql/database/azure-defender-for-sql?view=azuresql;;
User: Unknown user id (Missing AAD permissions);2026-04-28 11:13:20.020918;8eef52e8-b918-4aec-8a36-fb2218e65f77;Azure for Students;;dbd6664d-4eb9-46eb-99d8-5c43ba153c61;Unknown tenant domain (missing AAD permissions);;prowler-azure-defender_ensure_defender_for_containers_is_on-8eef52e8-b918-4aec-8a36-fb2218e65f77-global-Containers;azure;defender_ensure_defender_for_containers_is_on;Defender for Containers is set to On (Standard pricing tier);;FAIL;Defender plan Defender for Containers from subscription Azure for Students is set to OFF (pricing tier not standard).;False;defender;;high;microsoft.security/pricings;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Security/pricings/Containers;Containers;;;AzureCloud;global;**Azure subscriptions** are assessed to determine if the **Defender for Containers** plan is configured with pricing tier `Standard`.;Without **Defender for Containers**, images and runtimes lack continuous **threat detection** and **vulnerability assessment**. Adversaries can ship malicious images, run **cryptomining**, exfiltrate secrets, and **move laterally**, degrading **confidentiality** and **availability** of container workloads.;;Enable the **Defender for Containers** plan at `Standard` for all relevant subscriptions. Apply **least privilege**, integrate alerts with response workflows, and use **defense in depth**: signed images, private registries, RBAC, network policies, and periodic reviews to maintain consistent coverage.;https://hub.prowler.com/check/defender_ensure_defender_for_containers_is_on;"```bicep
// Subscription-level deployment to enable Defender for Containers
targetScope = 'subscription'

resource <example_resource_name> 'Microsoft.Security/pricings@2023-01-01' = {
  name: 'Containers'
  properties: {
    pricingTier: 'Standard' // Critical: sets Defender for Containers plan to ON (Standard)
  }
}
```";"```hcl
resource ""azurerm_security_center_subscription_pricing"" ""<example_resource_name>"" {
  resource_type = ""Containers""   # Critical: targets Defender for Containers plan
  tier          = ""Standard""     # Critical: enables Standard (ON)
}
```";az security pricing create --name Containers --tier Standard;"1. In Azure Portal, go to Microsoft Defender for Cloud
2. Select Environment settings > choose <subscription>
3. Open Pricing & settings
4. Find the Containers plan and set it to On (Standard)
5. Click Save";ISO27001-2022: A.5.16, A.5.19, A.5.21, A.5.22, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | CIS-2.1: 2.1.8 | CIS-4.0: 9.1.4.1 | HIPAA: 164_308_a_1_ii_a | C5-2025: OPS-04.01B, OPS-32.01B | RBI-Cyber-Security-Framework: annex_i_6 | NIS2: 3.6.2, 6.9.2 | MITRE-ATTACK: T1190, T1525, T1486, T1499 | ENS-RD2022: mp.s.4.r1.az.nt.3 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | CSA-CCM-4.0: AIS-05, AIS-07, TVM-04, TVM-05, TVM-07 | SecNumCloud-3.2: 12.4 | CIS-3.0: 3.1.4.1 | CIS-5.0: 8.1.4.1 | CIS-2.0: 2.1.8;container-security;;;;5.24.4;https://www.trendmicro.com/cloudoneconformity/knowledge-base/azure/SecurityCenter/defender-container.html | https://learn.microsoft.com/en-us/azure/defender-for-cloud/defender-for-containers-introduction;;
User: Unknown user id (Missing AAD permissions);2026-04-28 11:13:20.020918;8eef52e8-b918-4aec-8a36-fb2218e65f77;Azure for Students;;dbd6664d-4eb9-46eb-99d8-5c43ba153c61;Unknown tenant domain (missing AAD permissions);;prowler-azure-defender_ensure_defender_for_cosmosdb_is_on-8eef52e8-b918-4aec-8a36-fb2218e65f77-global-Defender plan Cosmos DB;azure;defender_ensure_defender_for_cosmosdb_is_on;Defender for Cosmos DB is set to On (Standard pricing tier);;FAIL;Defender plan Defender for Cosmos DB from subscription Azure for Students is set to OFF (pricing tier not standard).;False;defender;;high;microsoft.security/pricings;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Security/pricings/CosmosDbs;Defender plan Cosmos DB;;;AzureCloud;global;**Microsoft Defender for Azure Cosmos DB** is enabled at the subscription using the `Standard` pricing tier for the `CosmosDbs` plan, covering all Cosmos DB accounts;Without this protection, Cosmos DB activity lacks advanced threat detection and telemetry. Attacks such as **SQL injection**, credential abuse, and **anomalous access patterns** may go unnoticed, enabling data exfiltration and unauthorized changes, degrading **confidentiality** and **integrity**.;;Enable the `Standard` plan for **Microsoft Defender for Azure Cosmos DB** at the subscription to ensure full coverage. Enforce **least privilege**, route alerts to your SIEM, and tune detections. Use policy to require the plan across environments and regularly review findings to strengthen **defense in depth**.;https://hub.prowler.com/check/defender_ensure_defender_for_cosmosdb_is_on;"```bicep
// Set Defender for Cosmos DB plan to Standard at subscription scope
targetScope = 'subscription'

resource example_resource_name 'Microsoft.Security/pricings@2023-01-01' = {
  name: 'CosmosDbs'
  properties: {
    pricingTier: 'Standard' // Critical: enables Defender for Cosmos DB (ON) at Standard tier
  }
}
```";"```hcl
# Enable Microsoft Defender for Cosmos DB at Standard tier
resource ""azurerm_security_center_subscription_pricing"" ""example_resource_name"" {
  resource_type = ""CosmosDbs""  # Critical: target Cosmos DB plan
  tier          = ""Standard""    # Critical: sets plan to ON (Standard)
}
```";az security pricing create -n CosmosDbs --tier Standard;"1. In Azure portal, go to Microsoft Defender for Cloud > Environment settings
2. Select the target subscription
3. Open Defender plans (Pricing)
4. Find Azure Cosmos DB and set the plan to On (Standard)
5. Click Save";ISO27001-2022: A.5.16, A.5.19, A.5.21, A.5.22, A.5.25, A.5.28, A.5.29, A.8.7, A.8.9 | CIS-2.1: 2.1.6 | CIS-4.0: 9.1.7.1 | HIPAA: 164_308_a_1_ii_a | C5-2025: OPS-04.01B | RBI-Cyber-Security-Framework: annex_i_6 | NIS2: 3.6.2, 6.9.2 | MITRE-ATTACK: T1190, T1486, T1499 | ENS-RD2022: mp.s.4.r1.az.nt.4 | SOC2: cc_3_1, cc_3_2, cc_4_2, cc_6_8, cc_7_1 | FedRAMP-20x-KSI-Low-25.05C: ksi-inr | CSA-CCM-4.0: TVM-04 | SecNumCloud-3.2: 12.4 | CIS-3.0: 3.1.7.1 | CIS-5.0: 8.1.7.1 | CIS-2.0: 2.1.9;vulnerabilities;;;;5.24.4;https://learn.microsoft.com/th-th/Azure/defender-for-cloud/defender-for-databases-enable-cosmos-protections?tabs=azure-portal | https://www.trendmicro.com/cloudoneconformity/knowledge-base/azure/CosmosDB/enable-advanced-threat-protection.html;;
